THM,51.7757,-0.95015,Thame Airfield,
THN,55.2403,-3.77746666667,Thornhill,
THO,56.16295,-3.13788333333,Thornton,
THP,52.3912666667,-0.52385,Thrapston,
TIB,52.4574833333,1.16158333333,Tibenham,
TID,53.2786666667,-1.7725,Tideswell Church,
TIE,50.9174833333,-3.35611666667,Tiverton East,
TIN,57.336,-3.98183333333,Tomatin,
TIP,51.8168,0.744583333333,Tiptree,
TIS,51.05895,-2.08143333333,Tisbury,
TIV,50.9138333333,-3.49243333333,Tiverton,
TNE,51.63755,-2.4521,Thornbury Northeast,
TNW,52.7591666667,-2.54911666667,Telford NW,
TOC,53.9653,-1.29105,Tockwith,
TOD,51.94755,-0.502366666667,Toddington,
TOG,58.4760833333,-4.41768333333,Tongue,
TOM,57.2530333333,-3.37266666667,Tomintoul,
TON,54.39025,-1.319,Tontine Inn,
TOR,54.3380666667,-3.10243333333,Torver,
TOW,52.1396333333,-0.99685,Towcester,
TRE,52.2199166667,-3.93418333333,Tregaron,
TRF,57.5333,-2.46143333333,Turriff,
TRO,51.3191166667,-2.21348333333,Trowbridge,
TRR,50.2722333333,-5.03461666667,Truro NE,
TRU,50.88345,-0.260233333333,Truleigh,
TRW,50.25815,-5.07428333333,Truro West,
TRY,50.9593,-0.82695,Treyford,
TSW,52.6363833333,-2.52586666667,Telford SW,
TUJ,53.2255666667,-0.8776,Tuxford Rail Junction,
TUL,56.5548333333,-4.74906666667,Tulla Loch East,
TUM,56.7078666667,-4.0235,Tummel Bridge,
TUW,56.5397333333,-4.81353333333,Tulla Loch West,
TUX,53.2301666667,-0.787133333333,Tuxford Power Station,
ULL,54.6112833333,-2.83218333333,Ullswater,
ULP,54.3264166667,-3.23713333333,Ulpha,
ULV,54.2025333333,-3.08288333333,Ulverston,
UPA,51.2903166667,-1.77896666667,Upavon Hangar W,
UPL,57.9045833333,-5.1604,Ullapool,
UPP,52.5963333333,-0.725033333333,Uppingham N,
UPW,52.43245,-0.147516666667,Upwood Hangar,
USK,51.7179,-2.84648333333,Usk,
UTT,52.8963666667,-1.85978333333,Uttoxeter,
UWH,51.5778333333,-1.56645,Uffington White Horse,
VRY,52.7627666667,-3.45408333333,Vyrnwy,
WAB,55.0852833333,-3.18493333333,Waterbeck,
WAL,52.3485333333,-2.89503333333,Walford,
WAN,51.5975333333,-1.4229,Wantage,
WAO,52.5640833333,0.848866666667,Watton,
WAR,54.5305333333,-2.39848333333,Warcop,
WAS,50.9095666667,-0.40805,Washington,
WAT,52.30895,-1.12386666667,Watford Gap,
WBN,55.719,-2.65193333333,Whiteburn,
WBS,53.8559833333,-1.34411666667,Wetherby South,
WBY,54.4787666667,-0.61375,Whitby Bridge,
WCB,51.9657833333,-1.95526666667,Winchcombe,
WDG,50.9111333333,-3.69686666667,Witheridge,
WDM,54.3642166667,-2.91983333333,Windermere,
WDP,51.1718333333,1.27598333333,Waldershare Park,
WEB,51.2734333333,-2.15908333333,Westbury Chimney,
WEC,51.8570666667,-0.978316666667,Westcott,
WEG,50.9847833333,-3.23968333333,Wellington,
WEL,51.4556833333,-1.41303333333,Welford,
WEN,52.6991666667,0.848283333333,Wendling,
WES,51.2721166667,-2.1942,Westbury,
WET,53.9225166667,-1.38235,Wetherby,
WEY,50.6135333333,-2.45838333333,Weymouth,
WGT,54.8293666667,-3.1642,Wigton,
WH2,51.2381666667,-1.3459,Whitchurch Hants,
WHD,50.72095,-3.84898333333,Whiddon Down,
WHI,52.9671833333,-2.67176666667,Whitchurch Shropshire,
WHM,54.5499,-3.58941666667,Whitehaven Marina,
WHN,52.565,0.527383333333,Whittington,
WHR,55.8694,-2.56725,Whiteadder Reservoir,
WHT,51.3576333333,1.03351666667,Whitstable,
WHW,52.9637166667,-2.79558333333,Whitchurch Shropshire West,
WIC,54.9222166667,-1.67606666667,Whickham,
WIG,51.27215,1.21315,Wingham,
WIK,58.47135,-3.30121666667,Wick West,
WIM,51.07565,-3.4618,Wimbleball,
WIN,51.0657166667,-2.4141,Wincanton,
WIS,52.6672333333,0.159516666667,Wisbech,
WIT,52.6105,-0.47705,Wittering Tower,
WIW,51.0794666667,-1.93371666667,Wilton West,
WLD,56.2455,-3.29685,West Lomond Hill,
WLL,52.1223333333,-3.00086666667,Willersley,
WLS,51.2102666667,-2.64316666667,Wells,
WLY,51.5228166667,-1.42513333333,Woolley Down,
WNE,52.67195,-3.1152,Welshpool NE,
WNG,51.89475,-0.722266666667,Wing,
WNW,51.6127666667,-1.48841666667,Wantage Northwest,
WO2,51.8689333333,-1.19881666667,Weston Finish Point,
WOB,51.9833666667,-0.599616666667,Woburn Abbey,
WOC,52.19625,-2.23331666667,Worcester Racecourse,
WOD,53.31525,-1.28233333333,Woodall Services,
WOE,52.9772166667,-2.40295,Woore,
WOG,51.8804833333,-1.21981666667,Weston-on-the-green,
WOL,55.5317833333,-1.83473333333,Wooler East,
WOM,52.0264833333,-0.60395,Woburn,
WON,51.84665,1.27131666667,Walton on Naze Pier,
WOO,55.5477,-2.01201666667,Wooler,
WOR,52.21265,-2.15846666667,Worcester,
WRA,53.2875166667,-0.301416666667,Wragby,
WRE,53.0547666667,-3.0118,Wrexham,
WRK,54.6491666667,-3.55711666667,Workington,
WRM,51.9441,0.803283333333,Wormingford,
WRO,51.5067,-1.80176666667,Wroughton a/f,
WSL,51.9484666667,-0.886033333333,Winslow,
WSM,52.1274333333,0.955933333333,Wattisham,
WTH,50.83885,-0.393133333333,Worthing,
WTN,51.6433,-1.0064,Watlington,
WWE,54.4568166667,-3.2645,Wast Water E,
WWW,54.4216166667,-3.34495,Wast Water W,
WYL,51.1383,-1.99995,Wylye,
WYM,52.5701666667,1.1074,Wymondham,
YAT,51.5017666667,-2.35033333333,Yate,
YEO,50.90065,-2.645,Yeovil Reservoir,
YET,55.5460166667,-2.28216666667,Yetholm,
YOE,53.9569,-1.01198333333,York East,
YOR,53.9621333333,-1.08196666667,York,
YTN,51.01065,-2.64111666667,Yeovilton,
YTT,51.4592166667,-1.20385,Yattendon,
